host,dev_name,dev_count,kern_checksum,north,south,east,west,data_width,data_height,max_wg_size,4x4,4x8,4x16,4x24,4x32,4x40,4x48,4x56,4x64,4x72,4x80,4x88,4x96,8x4,8x8,8x16,8x24,8x32,8x40,8x48,8x56,8x64,8x72,8x80,8x88,8x96,16x4,16x8,16x16,16x24,16x32,16x40,16x48,16x56,16x64,16x72,16x80,16x88,16x96,24x4,24x8,24x16,24x24,24x32,24x40,24x48,24x56,24x64,24x72,24x80,24x88,24x96,32x4,32x8,32x16,32x24,32x32,32x40,32x48,32x56,32x64,32x72,32x80,32x88,32x96,40x4,40x8,40x16,40x24,40x32,40x40,40x48,40x56,40x64,40x72,40x80,40x88,40x96,48x4,48x8,48x16,48x24,48x32,48x40,48x48,48x56,48x64,48x72,48x80,48x88,48x96,56x4,56x8,56x16,56x24,56x32,56x40,56x48,56x56,56x64,56x72,56x80,56x88,56x96,64x4,64x8,64x16,64x24,64x32,64x40,64x48,64x56,64x64,64x72,64x80,64x88,64x96,72x4,72x8,72x16,72x24,72x32,72x40,72x48,72x56,72x64,72x72,72x80,72x88,72x96,80x4,80x8,80x16,80x24,80x32,80x40,80x48,80x56,80x64,80x72,80x80,80x88,80x96,88x4,88x8,88x16,88x24,88x32,88x40,88x48,88x56,88x64,88x72,88x80,88x88,88x96,96x4,96x8,96x16,96x24,96x32,96x40,96x48,96x56,96x64,96x72,96x80,96x88,96x96
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f9c9cc2a72bdf48d063e253f3833b5118a1072c1,1,1,1,1,512,512,4096,1.2520948506787337,1.1426645450450448,1.1917684419642856,1.2012385535714287,1.191771324444446,1.190168801801802,1.259131226244344,1.2546248488888894,1.1938561261261273,1.2721367321428574,1.238893582959642,1.2280977802690587,1.281524663716815,0.9472873644444441,0.7486376874999998,0.7170818303571428,0.820636403587444,0.8156306877828051,0.8643694000000004,0.8637384821428569,0.8554674234234233,0.8538820267857143,0.8655459688888887,0.873967526785714,0.852968092920354,0.8822733422222219,0.6374170312500003,0.6151743616071429,0.5770091294642855,0.628908747787611,0.6341616919642854,0.6953157747747749,0.6954718888888887,0.7043190089686098,0.7172264889867843,0.7435509234234231,0.7770237678571427,0.7681302342342347,0.7825179207048462,0.579010892376682,0.5206281524663677,0.5353989103139016,0.5286864549549549,0.5565203053097342,0.5555586371681415,0.573629705357143,0.6172641371681415,0.6041880269058293,0.6418539733333337,0.6286389511111107,0.6331583616071432,0.6698793153153147,0.529242431111111,0.4828395695067264,0.48382393636363596,0.49906149775784775,0.5273748035714287,0.5655735656108599,0.5638636278026905,0.5834811486486484,0.5745210493273539,0.592503,0.643222399103139,0.6475185422222224,0.6702586741071431,0.5166952844444443,0.47033663513513485,0.47221041704035877,0.47040214732142865,0.4970703273542602,0.49668304464285695,0.5296949592760183,0.5702962787610623,0.55244603539823,0.5678652008928572,0.5630780398230087,0.5938090491071429,0.5757380538116593,0.4933832579185524,0.47693772972972986,0.46704244594594607,0.4717619159292034,0.5047991222707426,0.4974136502242152,0.5196024753363228,0.5456505695067265,0.556935620535714,0.5801445044642858,0.5741487511111109,0,0,0.4913807792792792,0.4624086726457402,0.4569993200000002,0.4846762723214287,0.4991748482142858,0.50294740625,0.5121310271493215,0.5370145267857143,0.5423946517857143,0.5808296026785713,0,0,0,0.453400775784753,0.43266892857142836,0.45572334977578427,0.4633008878923767,0.4694553794642859,0.4967853677130042,0.5147957822222222,0.5149493568281939,0,0,0,0,0,0.4650896577777776,0.4356190444444445,0.4586368325791856,0.495836189189189,0.4733745892857141,0.5008355158371038,0.520608453333333,0.5380443777777776,0,0,0,0,0,0.46232045945945904,0.44481052000000015,0.4629887098214286,0.45692794570135753,0.4723885000000002,0.49094762114537444,0.5045137098214284,0,0,0,0,0,0,0.45104505405405393,0.45844468609865446,0.4544044801762115,0.44700692857142854,0.46755407174887875,0.47727320888888863,0,0,0,0,0,0,0,0.4552519115044248,0.4464401106194691,0.464857125,0.46398618666666663,0.4809362197309419,0.4935434260089684,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f9c9cc2a72bdf48d063e253f3833b5118a1072c1,1,1,1,1,1024,1024,4096,4.411227605369133,4.17263391543624,4.3098702684563746,4.637920888739941,4.643092233243966,4.725773191432394,4.75306363636364,4.777846635638294,4.789980277108429,4.898025883221476,4.911180872311832,4.93945442323097,4.926571681392234,2.9431801069518735,2.654616481879192,2.758947053691279,3.21555301742627,3.148815902013423,3.427024659973227,3.4114296559139814,3.412269196787144,3.4207758427419406,3.5374442998661304,3.574442784471221,3.5644592329317244,3.565214146862486,2.210297874163318,2.024043548257371,2.223240321285141,2.5632636912751665,2.542852479194633,2.723273081659973,2.725156103217159,2.6810674222520134,2.728540897986577,3.0487514365821107,3.0900891087248343,3.124801214190095,3.1110025973154305,1.9716218776881738,1.8446225321715815,1.94172009224599,1.9942198793565715,2.0885265683646104,2.098207241286864,2.1518514732620346,2.364327970548862,2.3859052248995996,2.4332855380507317,2.452929020107237,2.4562153999999974,2.435475101876677,1.7371975107238602,1.6665326568758343,1.7400744002677369,2.0247922563758416,2.014232850806454,2.1961168990578726,2.2237927231182795,2.2131089706275042,2.225031098273573,2.416047834002677,2.448289087248325,2.4438520482573707,2.483095719463089,1.7007369636608345,1.6168812238605896,1.645002196236558,1.8227019329758694,1.9348657927321642,1.908800787919465,2.0337906858288775,2.067774532797859,2.1013082222222175,2.088352106325706,2.061357450268815,2.1835359623149397,2.2692387014725552,1.676931927613939,1.6454943284182306,1.6834217777777785,1.8689245577956999,1.9783502526881727,1.9726317196261662,1.9941631599462355,2.0963483418230546,2.0981451087248337,2.1365740201072403,2.1343382536715643,0,0,1.6488490241610747,1.5635599973226237,1.5964762299465238,1.7001455943775117,1.8029839145527369,1.8534827788203732,1.8967953369127528,1.89676796929239,1.975455260695187,2.0256493873994623,0,0,0,1.5871480320427254,1.4849213253012024,1.5419712412868656,1.652906919678714,1.827963053835802,1.9389972543507379,1.9127778368983945,1.961783070855615,0,0,0,0,0,1.603271049597855,1.4741712396251672,1.534379159946236,1.6249779624161085,1.7999446176470602,1.8017744314516149,1.8706746045576406,1.874157475871315,0,0,0,0,0,1.5524295662650591,1.4892951769437013,1.5464051154362404,1.6018983721552869,1.7988545624161083,1.7958671903485253,1.8618431300268101,0,0,0,0,0,0,1.5867534235924932,1.4588512037533519,1.5546290790884725,1.5972695467914428,1.7852006042780744,1.77082468,0,0,0,0,0,0,0,1.594490278820375,1.484113478552281,1.53157197459893,1.5819398337801613,1.7578263221476529,1.77767278686327,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f9c9cc2a72bdf48d063e253f3833b5118a1072c1,1,1,1,1,2048,2048,4096,16.48002307352941,15.451249029850745,15.891258328467156,16.34532710370371,16.339024518796993,16.725237925373136,16.852312923664115,16.929699884892077,16.859197753731348,17.247242703703712,17.325540340740734,17.46867693939394,17.489929462686575,10.78312979562043,9.848758080882352,10.042280847328243,11.394090940740742,11.275203905109493,11.951287240601507,11.813513390977448,11.877529007575763,11.790349205882348,12.299226037037037,12.476943179104483,12.602351198529416,12.503503240875906,7.730638340909089,7.320028714285712,8.015239294117647,9.259485700729929,9.192735233576643,9.657251772058824,9.498914563909771,9.59957729104478,9.71472502962963,10.264390598484846,10.57520248872181,10.519874226277375,10.648487777777783,6.943754402985079,6.502531436090227,6.86022648091603,7.322524345864657,7.413978654135338,7.449877688888889,7.693683185185182,8.055102102189787,8.148194779411767,8.23879704477612,8.332375473684213,8.299285000000001,8.277777917293234,6.3979946090225575,6.0115020751879715,6.223084536764707,7.3130676717557295,7.436899857142859,7.808192090909093,7.8928794850746264,8.083868503703702,7.925545627737226,8.241049395522387,8.330511281481487,8.522007044117649,8.3308032481203,6.134880683453236,5.920227397058822,5.946585233082707,6.584213422222223,6.92024966917293,7.09243767669173,7.155131522388061,7.29002658208955,7.289750621212123,7.306065882352941,7.35923319852941,7.6958577196969715,7.762173165413533,6.028211278195487,5.752677911111112,6.039256234848484,6.863371772058823,6.973362121212121,7.129570874074069,7.143832589552238,7.403045126865674,7.50245015671642,7.438855525925927,7.465471426470589,0,0,5.8002845789473705,5.5033757647058845,5.730920066666668,6.155997770370371,6.635728540740743,6.690787022556393,6.777343940740738,6.832411738805971,6.966764089552238,7.035390525925924,0,0,0,5.678051689393939,5.504903125925926,5.486640624060151,6.08949921804511,6.626495320895523,6.971640065217392,6.927382272058823,7.000646371212123,0,0,0,0,0,5.780917586956521,5.309874015151518,5.455519285714288,5.886870533333336,6.335314365671642,6.592045328358211,6.626792007518795,6.755195783582093,0,0,0,0,0,5.6125158195488725,5.354021558823532,5.725628325925927,6.007400757352942,6.528556727941178,6.686677177777776,6.69270462406015,0,0,0,0,0,0,5.6169041060606055,5.362902794117652,5.729161757352937,5.885186250000002,6.384721462686568,6.470548030534353,0,0,0,0,0,0,0,5.706006567164176,5.363258181818182,5.73501896350365,5.715422007246379,6.446588946564889,6.635139781954886,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f9c9cc2a72bdf48d063e253f3833b5118a1072c1,1,1,1,1,4096,4096,4096,63.751674666666666,59.27296471428571,59.95151644444445,60.88651050000001,61.397152000000006,62.82329271428572,62.88002771428571,63.083892428571424,62.923741444444445,63.92140380000001,65.03997244444446,64.818832625,64.95395075,41.851849,36.418153375,36.79103800000001,43.568864999999995,42.380702875000004,42.825307800000004,42.867855625000004,42.6850005,42.69176216666667,44.461156555555554,45.322095166666664,44.89334485714286,44.70665125000001,29.349456833333335,27.46615125,28.514011857142858,35.4158775,35.20116914285713,35.415991,36.435859666666666,35.6199886,35.616558999999995,36.95266042857143,37.46450766666667,37.627954428571435,37.692921,25.339319125000003,24.497038999999997,25.418809624999998,28.465921399999996,29.076486250000002,27.480639375000003,28.8457457,29.806329999999996,29.9355603,30.20230342857143,30.036507625000002,30.68480214285714,30.397643125000002,23.756071,22.137821749999997,22.991058285714285,27.786449799999996,27.699231555555556,29.032216875000003,29.058375428571424,29.383636874999997,30.070169874999998,30.602191222222228,30.951162625,30.68824422222222,30.7225415,22.84937244444444,21.606953888888885,22.154080500000003,25.621199625,26.267312714285715,26.353499375,26.86405457142857,27.079611571428575,27.002244750000003,26.928078375,27.284684,27.378490142857142,27.740419333333335,22.46701485714286,21.656797900000004,21.8010326,25.930873000000002,26.587101999999998,26.70937166666667,26.923102999999998,27.47713016666667,27.750717875,27.477163571428573,27.843773375,0,0,21.841111375,21.263659666666666,21.626581833333333,24.041815874999998,24.9540055,24.964739875,25.243496125,25.558719875,25.916675285714284,26.10597,0,0,0,21.37485925,20.236056625,20.301686166666666,23.039890875,24.691290833333337,25.747999857142855,25.709035874999998,26.548189125,0,0,0,0,0,21.297399714285717,20.077171714285715,20.167320571428572,22.3823778,23.634051142857142,24.326443,24.791928999999996,24.822398000000003,0,0,0,0,0,21.2406545,20.166140375,21.744448374999997,23.05619425,25.471699625,25.382290875,25.872785874999998,0,0,0,0,0,0,20.57066775,19.59467614285714,20.95156925,21.751429,23.490190125,23.791933444444446,0,0,0,0,0,0,0,20.434611625000002,19.584278777777776,20.720772555555556,21.391691714285713,23.6328145,24.462997833333333,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f22d86624260332b651d9762311ebf5c4b368769,1,1,1,1,512,512,4096,14.241073873134331,13.834789125,13.927287088888887,13.93262987407407,14.11043175384616,13.99087188059702,13.847071231343275,14.016987970370373,14.125377303703704,14.155025066666665,14.087497149253734,14.010278059701497,14.114612746268655,4.083340835820897,4.029342823529413,3.964662288888889,3.9536255939849627,3.970963119402985,4.007124681481479,3.964028503703705,4.030435380597012,4.024554132352943,4.108422717391305,4.018866961832062,4.068692229629629,4.079222007352943,3.9064448358208965,3.837756552238806,3.921471552238809,3.8356688358208952,3.8307325413533824,3.9255759849624074,3.919255674074076,3.894863839416057,3.881525544776119,3.8909044926470586,3.9454844296296288,4.032086425373135,3.969696882352942,3.827012118518519,3.713516196969696,3.755922155555557,3.7375683805970144,3.786381701492537,3.7220601052631572,3.7694657819548874,3.8175704999999995,3.8608446222222215,3.8648532335766412,3.9084853432835813,3.8513349629629636,4.001762551470586,3.8414189701492543,3.6167434,3.6855910518518513,3.7085599777777767,3.7587122388059715,3.867185659259261,3.8347101297709925,3.8474577593984973,3.781490896296297,3.8764157985074625,3.884048794117647,3.9087814848484856,3.9675963731343282,3.738252263157895,3.759319140740741,3.6938334592592614,4.458796503703703,3.7446333088235306,3.7243509626865676,3.7629373656716414,3.786539190839694,3.7942652666666676,3.827817367647059,3.843465100000001,3.7975265111111107,3.8809622631578944,3.8124439007633586,3.7193481353383464,3.7695263731343283,3.7420461397058844,3.7627972330827073,3.7749068,3.7618795111111103,3.823437380597013,3.831486395522389,3.867954609022556,3.8531954296296305,0,0,3.7594088409090904,3.69714647826087,3.7517876315789467,3.6606164671532846,3.785212395522388,3.728624103703703,3.7355305000000003,3.831807711111111,3.8015584274809164,3.9346864736842107,0,0,0,3.6953750597014934,3.7535432366412214,3.7057261729323296,3.8210762518518506,3.6793925925925914,3.7486134296296303,3.8102113455882347,3.8273134925373142,0,0,0,0,0,3.8305244296296297,3.763626858208954,3.7296267037037043,3.775476218045113,3.7823025378787856,3.7543440000000015,3.874427824427481,3.8536623834586465,0,0,0,0,0,3.6989440526315778,3.692899345588235,3.7825390814814823,3.77393737037037,3.7812797352941163,3.7426706390977453,3.7767013602941186,0,0,0,0,0,0,3.750229481481481,3.716987270676692,3.7158059632352938,3.694623419847329,3.7325070148148156,3.785318466666667,0,0,0,0,0,0,0,3.6836722761194025,3.6906151492537327,3.8155915447761197,3.7970958740740746,3.7366565939849603,3.8261124060150373,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f22d86624260332b651d9762311ebf5c4b368769,1,1,1,1,1024,1024,4096,55.82048600746269,55.3832055037594,55.13113804411768,54.87652697761194,55.65291036363636,55.58211793283582,55.541991340909064,55.61030075373135,55.85473092481198,54.95203837037038,55.13534234328358,56.17317469465648,55.53717168939394,16.23844442857143,15.76517486861314,15.974167097014915,15.898958440298518,15.908627636363635,15.969523181818182,16.14091177941177,15.98276481343284,16.121267074626868,16.249660170370365,16.425472192592594,16.269782703703708,16.476136433823527,15.320962901515163,15.116909203007515,15.417127126865674,15.403998385185185,15.467183977272729,15.357247798507462,15.40928060294117,15.450495030303028,15.542268436090229,15.947224772058822,15.705391795620432,15.833338537313429,15.870306708955226,15.087273765151515,14.961125276119398,15.037773588235293,14.871917681481479,15.17698617910448,15.12181640298507,15.12653382962963,15.339425225563904,15.489883985507246,15.204861095588232,15.279802058823535,15.412204834586465,15.189488510791369,15.13570936764706,14.951592172932328,14.987277992537315,15.001408676691735,15.138801691176472,15.2900852962963,15.307612744360899,15.262695035971221,15.215380674074067,15.271247659259263,15.347978437956208,15.360991117647059,15.382306731343286,14.905413834586462,14.768319014925375,14.983078447761196,15.052488278195485,15.086908521739133,15.152897219696966,15.050867757352947,15.247786274074071,15.095860999999998,15.291648320610685,15.092764803030306,15.096836145985401,15.20064232352941,14.710961563909777,14.8172683880597,14.955553293233091,15.029738240601505,15.303446992481204,14.99536437956204,15.063582632352947,15.052435067669176,15.223211431818177,15.202732999999998,15.224447570370376,0,0,14.867089750000007,14.719196037313441,14.832114357664235,14.90834046616541,14.986041234848486,14.890800060606058,15.097457198529419,15.077041985074626,14.847980451851859,15.116544000000003,0,0,0,14.841437161764707,14.62173986029412,14.681065279411758,14.978303857142858,14.95100077272727,15.072047753731347,14.888562407407402,14.947707269230763,0,0,0,0,0,14.944191007407412,14.726522992537317,14.816560185185176,15.11011360447762,14.969899616541356,15.115904411764712,14.936037216417908,15.171677103703704,0,0,0,0,0,14.72763515441176,14.61863866165413,14.76134240909091,14.899735659259258,14.957253970802913,14.87189068939394,14.968572776119402,0,0,0,0,0,0,15.108560814814814,14.624876180451128,14.98954929629629,14.810733406015038,14.911187227941179,15.004866240601498,0,0,0,0,0,0,0,14.700456823529423,14.751278141791046,14.81734160150376,14.76558008759124,14.931154181159416,14.941371731884054,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f22d86624260332b651d9762311ebf5c4b368769,1,1,1,1,2048,2048,4096,223.1851844518519,222.45887700000003,220.5044771925926,219.61364113432828,221.53346826315786,220.7376054924241,220.88494927407416,221.8568433656716,222.95066761764713,222.07005243939386,220.89824613138677,223.20076497037041,221.87739561654126,65.35918519259258,63.72326786567166,63.881679738806,64.5673547647059,64.56648118181818,64.78097271942443,64.74404514074072,64.67134553731341,64.96411346268658,64.88961279545455,65.25867952941178,65.41243061068697,65.52494632592594,62.09269371323527,61.11870975555554,61.611776955223874,62.323244614814826,62.19944066917295,62.59633338461537,62.68003427205884,62.99009157894741,63.121664138686086,63.14330347014925,63.65928925563909,63.65474678195487,63.85293549242423,61.59866136567165,59.99353369629628,60.73077127272727,61.01395029850747,61.12659544776118,61.091854072463796,61.22599488059704,61.81411218518516,61.89863353731343,61.778516518518494,61.72968576811592,61.82003700740741,61.48539270072994,60.4976071111111,59.852539466165396,60.18466390977442,60.60569239097741,60.87429503703704,61.905358679389316,61.690096261194036,61.48913819548873,61.082174237037,61.61947510447764,61.81995435555557,61.64264533823527,62.07488465671641,60.336382941176495,59.83165019117644,59.94898304580154,60.74455227611942,60.923297703703724,60.84273622794117,60.84915047407406,60.76231396969698,61.116853977777765,61.169280286764725,60.78767870149255,61.13997753284671,61.04493912230217,59.6117718955224,59.71113680303031,59.97369405303031,60.61454030303031,60.7367077894737,60.62118492481202,60.71891388636362,60.44498448175183,60.64662026119401,60.87687642857142,60.67569245588235,0,0,59.20588091111113,59.126665299270044,59.160363570370386,59.62185050370373,60.3607592313433,60.26091489781022,60.51839482706769,60.47535620588237,60.50945549253731,60.851547770370395,0,0,0,59.87592484782609,59.58189907518795,59.760651014925365,60.42875050370369,59.969098386363626,60.73288758518517,60.29419889051097,60.53151087786259,0,0,0,0,0,59.80392907518795,59.34408092537311,59.836215947368416,59.91328286567165,59.71698307462687,60.643156276119406,60.66948555725191,60.39694476335878,0,0,0,0,0,59.89512842222221,58.83618352592593,59.72184389629629,59.91323619548874,60.26237153731345,60.5841005735294,60.46366766666667,0,0,0,0,0,0,59.51277294696968,59.23020250735295,59.90095150735293,60.210556059259254,60.187189030303045,60.46454807462687,0,0,0,0,0,0,0,59.56039017777776,59.54905085820897,59.64902702919707,59.75541097777778,60.26867608888888,60.10694462406015,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,f22d86624260332b651d9762311ebf5c4b368769,1,1,1,1,4096,4096,4096,897.2320581428572,888.4080551428572,890.6900856666666,883.4525130000001,889.5398012222222,885.4779365,884.21423025,890.0085684285714,891.6553294285713,891.4431721428571,888.1408435,892.271199,889.878368875,262.98168814285714,255.6126631666667,256.12225083333334,258.83057500000007,258.151254,258.99202457142854,257.45348033333335,256.9824499,259.5225443333333,259.0880823333334,258.50756766666666,241.437609,260.51871757142857,247.95090722222227,247.25116337500003,247.23537657142856,250.466218,249.35316742857142,249.3966577142857,248.647315,249.720120125,251.863472375,253.46460125000004,252.835017,254.36226066666666,252.650059375,246.280607,240.149692875,243.05098042857145,244.61325328571425,245.34784733333333,246.40636914285713,245.3511778333333,245.46351800000002,247.140761,245.90888125000004,245.995654875,228.4888125,245.21244099999998,241.72075124999998,240.33589875,240.81820028571428,243.82583583333334,246.438988375,218.52439416666667,246.1567735,244.9948205714286,243.93445828571427,245.05445677777777,247.116206,246.54642599999997,245.5007584285714,242.399923,238.85584649999998,239.32526285714286,244.20898442857143,243.099763375,241.98545771428573,244.24006450000002,241.510919,244.24813342857144,244.6524172,243.67616271428574,223.13154550000002,243.41777833333333,239.9315375,238.802788,239.207978,241.06564855555558,246.3091718571429,245.6359507142857,242.52480814285715,244.11829899999998,243.76259871428573,244.212272625,242.810236375,0,0,240.56497266666668,236.96303385714288,239.81671485714284,241.32726399999996,239.8903554,240.76777942857143,241.26344157142856,243.76951,242.37536314285714,243.242373,0,0,0,240.57038100000003,238.76896585714286,241.522714625,241.12835971428575,241.8445535714286,241.65748299999998,241.44266511111113,241.1137524444444,0,0,0,0,0,238.99189699999997,237.43574511111112,238.47898242857144,238.54692644444444,240.22439587500003,242.1020465714286,241.5061705,241.63825716666668,0,0,0,0,0,237.79295925000002,237.492933,238.653352,240.249594,241.08955499999996,241.22414733333335,240.96344271428575,0,0,0,0,0,0,238.72732357142857,236.70883585714287,241.12111214285716,242.15586657142856,239.29984750000003,239.7978685,0,0,0,0,0,0,0,237.83496666666665,238.27417144444448,238.29460214285717,237.62620828571428,240.56968966666668,240.323954875,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,1b107031a1ff8397c34fb369fc44db49852e60bc,5,5,5,5,512,512,4096,8.106456972477064,8.021716196261684,7.880099926605502,7.848023944444447,7.904370311926612,7.925632118181819,7.8895897321428565,7.814700504587155,7.869334285714288,7.959049390909089,7.8732372870370355,7.890296324074078,7.950401766355138,2.350216083333334,2.0489186481481485,1.930527763636363,1.9170822222222228,1.876860570093458,1.8613404190476193,1.8879357264150949,1.8825226509433968,1.879292935185185,1.8536976146789002,1.9230535943396223,1.8611546698113206,1.8656907053571428,1.8805553423423416,1.7614856261682246,1.7529901142857145,1.700671981308411,1.6640009541284408,1.7373205794392526,1.7744607889908246,1.7254490925925932,1.7733346728971955,1.7239396944444445,1.849535229357798,1.8212610917431193,1.840590825688073,1.882732927272727,1.7205760540540533,1.6547765740740743,1.606623536363637,1.6095534594594598,1.6123448990825684,1.743159093457944,1.6505977407407404,1.6865049259259255,1.6994013027522932,1.7105702710280368,1.6597244999999996,1.7111326330275227,1.7453531111111114,1.6500350810810818,1.5059832660550456,1.546693462264151,1.5954156481481485,1.604281657407408,1.6476107027027023,1.6502358240740749,1.6535159545454547,1.6636765277777779,1.7488835688073396,1.6638410000000003,1.7807662477064221,1.7479635272727279,1.631041925233645,1.495950235849057,1.5845384495412849,1.5504486216216218,1.562040551401869,1.6180033611111115,1.6322983551401864,1.596327056074766,1.6371607196261675,1.6560198773584915,1.6298671037735852,1.6406377363636362,1.659296691588786,1.5553991111111118,1.516524027027027,1.5998668504672893,1.5494839719626168,1.5892276132075476,1.5629738878504675,1.604596754716981,1.6252422385321097,1.6674496792452829,1.6274587454545455,0,0,1.6963011000000006,1.561835963302753,1.5379149150943396,1.6041602592592594,1.6048043518518527,1.567086733944955,1.6025964485981303,1.5968634537037034,1.6120183207547167,1.6613693055555554,0,0,0,1.6445070000000004,1.508152339449541,1.526932385321101,1.5301502037037038,1.533956296296296,1.6067601559633016,1.596258563636364,1.6146103773584897,0,0,0,0,0,1.6732342018348623,1.5938896698113214,1.5614572075471704,1.5687651226415096,1.5583121834862383,1.583030788990825,1.589850917431193,1.629669345132743,0,0,0,0,0,1.615847513761467,1.5659791759259265,1.5685468073394488,1.5786679166666673,1.554878366972477,1.5778276605504584,1.6310589719626163,0,0,0,0,0,0,1.6190826238532103,1.5102639719626167,1.5406856388888892,1.5210735981308408,1.5697408518518519,1.5278632272727273,0,0,0,0,0,0,0,1.6331068490566036,1.5650262222222224,1.5509436168224304,1.570546201834863,1.5368445660377363,1.5937256168224299,0,0,0,0,0,0,0
cec,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,1,1b107031a1ff8397c34fb369fc44db49852e60bc,5,5,5,5,1024,1024,4096,31.823231449754864,31.045734828431332,30.639041608801946,30.7291838058608,30.72210697799509,30.790703904411764,30.842101707107812,30.88584897303921,30.865777588739263,31.050158095588234,31.019878888888886,30.984634681762532,30.995202053855532,8.99581434229829,7.803332214896208,7.202021140586795,7.23778932680539,7.087370363080687,7.280792289731057,7.262203093251518,7.1918861894865564,7.232687188264049,7.336593342331297,7.3362172078239585,7.295048322303922,7.331263486585362,7.011963148962157,6.666424627139367,6.650754006119952,6.5248639411042975,6.435692224815727,6.595666536764704,6.627869506731947,6.58269207955936,6.630883280637255,6.8879514503067485,6.903752753374234,7.010886167277167,7.000545940097802,6.96954478090575,6.446313397058825,6.267726214896212,6.092300424205374,6.1324855824175835,6.260813908088241,6.338965466911771,6.4271543671970495,6.439918433823536,6.4975223731707334,6.421411580171357,6.459189113691929,6.45764308557458,6.534897607843134,6.0727060464547735,5.904795363970577,5.98559264792177,6.054146555691562,6.187907625459003,6.221992141982863,6.242035564950984,6.216836684596573,6.4456544852941215,6.413324088235285,6.481163039167693,6.39521303435583,6.457155273284312,6.1131981595092055,5.9019263479853485,5.964525576499382,5.985100207823959,5.9737491924019634,6.109986272949812,6.086037796817626,6.083270325153378,6.128474136752133,6.053848164014691,6.092845867321869,6.206641892420526,6.295978449877753,5.922031966911758,5.896056976744185,5.985288408088233,6.0781863594132055,6.100343031784847,6.057231521367532,6.117081287637704,6.088400747252747,6.154412897184821,6.153080391198048,0,0,6.216736066014667,5.904959009828015,5.809582879120876,5.834601694478531,5.923105601953611,5.924927354957156,5.950060819070908,5.90550994362746,5.975181630806849,6.040576775061122,0,0,0,6.0376728699386435,5.769846977968176,5.668756692778458,5.787358232843135,5.856566232273843,5.924354173594133,5.9585852806372595,5.9886602545899725,0,0,0,0,0,6.152793612469433,5.763585687116567,5.73033384229829,5.819381746012274,5.847925406593397,5.888263853121176,5.894986908424913,5.971343971848228,0,0,0,0,0,6.000633256723717,5.790311940097799,5.738518682539684,5.810979478580165,5.840753393382347,5.874704396088025,5.938152654834757,0,0,0,0,0,0,6.0245754400977996,5.666563814634139,5.653492562195117,5.7487838026960825,5.86830585347986,5.840100687882499,0,0,0,0,0,0,0,6.0063372876377095,5.7241553929008475,5.720778697674422,5.784063633251839,5.870329151774788,5.926660500611997,0,0,0,0,0,0,0
