split_threshold max_recursion_depth n time
810 7 100000 108578.3
810 8 100000 107059.3
810 9 100000 109830.2
810 10 100000 110886.4
835 0 100000 32261.5
835 1 100000 18817.1
835 2 100000 15431.0
835 3 100000 19409.8
835 4 100000 25226.3
835 5 100000 37969.1
835 6 100000 60380.8
835 7 100000 108664.8
835 8 100000 104710.2
835 9 100000 107683.6
835 10 100000 104554.0
860 0 100000 32171.7
860 1 100000 18904.1
860 2 100000 14750.4
860 3 100000 19965.2
860 4 100000 25364.8
860 5 100000 37368.2
860 6 100000 62394.4
860 7 100000 108287.8
860 8 100000 104063.2
860 9 100000 108597.0
860 10 100000 107535.5
885 0 100000 32268.1
885 1 100000 18818.8
885 2 100000 14095.8
885 3 100000 18578.2
885 4 100000 25372.1
885 5 100000 38150.9
885 6 100000 62323.2
885 7 100000 104676.1
885 8 100000 107897.8
885 9 100000 105763.7
885 10 100000 110713.8
910 0 100000 32244.9
910 1 100000 18905.7
910 2 100000 14195.2
910 3 100000 18890.4
910 4 100000 26659.1
910 5 100000 38293.5
910 6 100000 62388.1
910 7 100000 110210.1
910 8 100000 108469.7
910 9 100000 104310.0
910 10 100000 109255.0
935 0 100000 32225.4
935 1 100000 18828.1
935 2 100000 14174.5
935 3 100000 19324.2
935 4 100000 26065.7
935 5 100000 37739.2
935 6 100000 63396.4
935 7 100000 109793.4
935 8 100000 108789.6
935 9 100000 104964.9
935 10 100000 110473.2
960 0 100000 32125.5
960 1 100000 18862.7
960 2 100000 14477.6
960 3 100000 19904.7
960 4 100000 26783.1
960 5 100000 37294.7
960 6 100000 63684.4
960 7 100000 108845.8
960 8 100000 107945.6
960 9 100000 107733.7
960 10 100000 105096.8
985 0 100000 32175.7
985 1 100000 18816.0
985 2 100000 14326.7
985 3 100000 18266.3
985 4 100000 26460.4
985 5 100000 37914.7
985 6 100000 63131.4
985 7 100000 109125.6
985 8 100000 109695.3
985 9 100000 107708.3
985 10 100000 106282.7
1010 0 100000 32201.2
1010 1 100000 18870.5
1010 2 100000 14832.3
1010 3 100000 19851.6
1010 4 100000 25603.6
1010 5 100000 37946.5
1010 6 100000 63219.7
1010 7 100000 109355.0
1010 8 100000 111418.9
1010 9 100000 106908.1
1010 10 100000 105625.7
1035 0 100000 32181.8
1035 1 100000 19195.5
1035 2 100000 14972.0
1035 3 100000 19100.7
1035 4 100000 26344.0
1035 5 100000 37630.3
1035 6 100000 63361.6
1035 7 100000 103784.4
1035 8 100000 109669.5
1035 9 100000 109100.9
1035 10 100000 108437.2
1060 0 100000 32308.0
1060 1 100000 18924.7
1060 2 100000 14797.0
1060 3 100000 19524.7
1060 4 100000 25491.6
1060 5 100000 38354.7
1060 6 100000 64381.8
1060 7 100000 106952.1
1060 8 100000 106846.5
1060 9 100000 106355.5
1060 10 100000 106341.2
1085 0 100000 32152.9
1085 1 100000 18862.3
1085 2 100000 14086.6
1085 3 100000 19053.0
1085 4 100000 25007.6
1085 5 100000 38788.4
1085 6 100000 62166.3
1085 7 100000 105637.7
1085 8 100000 109878.1
1085 9 100000 108446.5
1085 10 100000 111619.5
1110 0 100000 32338.8
1110 1 100000 18950.4
1110 2 100000 14361.6
1110 3 100000 19247.7
1110 4 100000 26126.5
1110 5 100000 37378.7
1110 6 100000 63337.3
1110 7 100000 104700.7
1110 8 100000 106126.5
1110 9 100000 103427.5
1110 10 100000 108285.2
1135 0 100000 32174.0
1135 1 100000 18870.4
1135 2 100000 14039.4
1135 3 100000 19559.6
1135 4 100000 25973.7
1135 5 100000 35250.9
1135 6 100000 63518.5
1135 7 100000 109528.2
1135 8 100000 104949.6
1135 9 100000 107230.1
1135 10 100000 109548.5
1160 0 100000 32145.5
1160 1 100000 18938.3
1160 2 100000 14576.8
1160 3 100000 19456.9
1160 4 100000 26170.5
1160 5 100000 37872.5
1160 6 100000 65921.1
1160 7 100000 101040.9
1160 8 100000 107150.3
1160 9 100000 106039.2
1160 10 100000 108689.9
1185 0 100000 32554.0
1185 1 100000 18834.9
1185 2 100000 15268.3
1185 3 100000 19456.6
1185 4 100000 25108.7
1185 5 100000 39573.4
1185 6 100000 61751.7
1185 7 100000 108265.3
1185 8 100000 105549.9
1185 9 100000 103929.0
1185 10 100000 105675.2
1210 0 100000 32248.2
1210 1 100000 19008.4
1210 2 100000 15821.1
1210 3 100000 19562.7
1210 4 100000 26786.8
1210 5 100000 36863.5
1210 6 100000 61772.6
1210 7 100000 110976.9
1210 8 100000 113877.9
1210 9 100000 104066.0
1210 10 100000 111209.2
1235 0 100000 32242.1
1235 1 100000 18855.6
1235 2 100000 14892.8
1235 3 100000 19887.8
1235 4 100000 25309.2
1235 5 100000 36960.0
1235 6 100000 57463.9
1235 7 100000 110522.1
1235 8 100000 108686.8
1235 9 100000 113100.2
1235 10 100000 111556.0
1260 0 100000 32301.8
1260 1 100000 18890.5
1260 2 100000 14135.5
1260 3 100000 20326.3
1260 4 100000 26549.4
1260 5 100000 37121.2
1260 6 100000 61949.8
1260 7 100000 111258.7
1260 8 100000 109173.4
1260 9 100000 107928.8
1260 10 100000 104686.9
1285 0 100000 32174.3
1285 1 100000 18871.4
1285 2 100000 13871.0
1285 3 100000 19577.1
1285 4 100000 26049.3
1285 5 100000 38193.0
1285 6 100000 60095.3
1285 7 100000 107648.8
1285 8 100000 107499.2
1285 9 100000 108688.4
1285 10 100000 108663.0
1310 0 100000 32174.3
1310 1 100000 18978.9
1310 2 100000 15307.6
1310 3 100000 19363.8
1310 4 100000 25494.2
1310 5 100000 38030.4
1310 6 100000 64794.7
1310 7 100000 110742.6
1310 8 100000 108300.5
1310 9 100000 104771.2
1310 10 100000 106718.4
1335 0 100000 32185.7
1335 1 100000 18797.6
1335 2 100000 13940.4
1335 3 100000 19247.7
1335 4 100000 25370.7
1335 5 100000 38408.8
1335 6 100000 61974.8
1335 7 100000 106214.5
1335 8 100000 112090.8
1335 9 100000 110184.1
1335 10 100000 105809.3
1360 0 100000 32458.1
1360 1 100000 19110.3
1360 2 100000 15589.9
1360 3 100000 18970.0
1360 4 100000 26356.1
1360 5 100000 37049.6
1360 6 100000 63112.2
1360 7 100000 107691.0
1360 8 100000 110622.3
1360 9 100000 110525.2
1360 10 100000 105874.2
1385 0 100000 32174.6
1385 1 100000 18799.8
1385 2 100000 15029.6
1385 3 100000 19738.5
1385 4 100000 26888.3
1385 5 100000 38554.3
1385 6 100000 63018.8
1385 7 100000 110132.1
1385 8 100000 111011.8
1385 9 100000 106295.6
1385 10 100000 111569.0
1410 0 100000 32165.0
1410 1 100000 18836.2
1410 2 100000 14417.3
1410 3 100000 19094.7
1410 4 100000 24808.9
1410 5 100000 35882.3
1410 6 100000 60393.7
1410 7 100000 105482.1
1410 8 100000 105717.0
1410 9 100000 109056.9
1410 10 100000 108086.9
1435 0 100000 32142.7
1435 1 100000 18968.4
1435 2 100000 14459.9
1435 3 100000 20331.5
1435 4 100000 25377.8
1435 5 100000 34975.6
1435 6 100000 62288.9
1435 7 100000 108095.7
1435 8 100000 105665.1
1435 9 100000 103657.9
1435 10 100000 105145.0
1460 0 100000 32607.2
1460 1 100000 18839.7
1460 2 100000 14084.8
1460 3 100000 18915.4
1460 4 100000 26170.4
1460 5 100000 36686.1
1460 6 100000 62089.8
1460 7 100000 112045.0
1460 8 100000 105432.7
1460 9 100000 114191.4
1460 10 100000 111214.4
1485 0 100000 32244.7
1485 1 100000 18830.9
1485 2 100000 15369.4
1485 3 100000 21109.2
1485 4 100000 25926.6
1485 5 100000 37277.0
1485 6 100000 63455.7
1485 7 100000 108994.6
1485 8 100000 110158.3
1485 9 100000 107400.4
1485 10 100000 108140.7
1510 0 100000 32363.1
1510 1 100000 18833.0
1510 2 100000 14797.6
1510 3 100000 19573.5
1510 4 100000 26369.0
1510 5 100000 37137.6
1510 6 100000 66099.2
1510 7 100000 109383.6
1510 8 100000 104494.0
1510 9 100000 110209.0
1510 10 100000 109841.6
1535 0 100000 32302.7
1535 1 100000 19098.0
1535 2 100000 15098.6
1535 3 100000 20045.6
1535 4 100000 25529.0
1535 5 100000 37603.7
1535 6 100000 62774.8
1535 7 100000 110796.9
1535 8 100000 105501.2
1535 9 100000 107599.0
1535 10 100000 108623.8
1560 0 100000 32173.1
1560 1 100000 18814.2
1560 2 100000 15308.8
1560 3 100000 20426.3
1560 4 100000 26190.4
1560 5 100000 37667.6
1560 6 100000 64760.5
1560 7 100000 103549.0
1560 8 100000 105561.1
1560 9 100000 109160.6
1560 10 100000 112238.8
1585 0 100000 56329.6
1585 1 100000 30945.4
1585 2 100000 21430.7
1585 3 100000 26510.9
1585 4 100000 33488.0
1585 5 100000 42680.1
1585 6 100000 66000.0
1585 7 100000 67512.9
1585 8 100000 64251.1
1585 9 100000 69898.0
1585 10 100000 67468.5
1610 0 100000 56331.1
1610 1 100000 30906.8
1610 2 100000 21809.3
1610 3 100000 27635.9
1610 4 100000 33326.2
1610 5 100000 44234.1
1610 6 100000 67481.3
1610 7 100000 66846.5
1610 8 100000 66813.9
1610 9 100000 68023.4
1610 10 100000 67191.4
1635 0 100000 56350.9
1635 1 100000 31110.4
1635 2 100000 19928.0
1635 3 100000 27192.7
1635 4 100000 36283.6
1635 5 100000 44308.8
1635 6 100000 71067.3
1635 7 100000 66245.4
1635 8 100000 66658.0
1635 9 100000 67311.8
1635 10 100000 67909.0
1660 0 100000 56138.5
1660 1 100000 30884.7
1660 2 100000 20851.8
1660 3 100000 28523.1
1660 4 100000 35452.1
1660 5 100000 45721.6
1660 6 100000 70125.4
1660 7 100000 68963.6
1660 8 100000 66657.2
1660 9 100000 67927.9
1660 10 100000 68840.6
1685 0 100000 56264.2
1685 1 100000 30965.8
1685 2 100000 21622.1
1685 3 100000 27522.5
1685 4 100000 34076.5
1685 5 100000 44858.7
1685 6 100000 66348.0
1685 7 100000 69010.7
1685 8 100000 72628.2
1685 9 100000 68454.2
1685 10 100000 67321.8
1710 0 100000 56114.3
1710 1 100000 30958.4
1710 2 100000 20724.8
1710 3 100000 27365.8
1710 4 100000 34865.5
1710 5 100000 43492.2
1710 6 100000 70414.8
1710 7 100000 71087.6
1710 8 100000 67643.3
1710 9 100000 67305.0
1710 10 100000 69497.3
1735 0 100000 56136.9
1735 1 100000 31186.0
1735 2 100000 19972.3
1735 3 100000 28093.8
1735 4 100000 33295.4
1735 5 100000 43723.5
1735 6 100000 66929.2
1735 7 100000 67783.1
1735 8 100000 66963.2
1735 9 100000 67982.6
1735 10 100000 68294.7
1760 0 100000 56162.5
1760 1 100000 30947.6
1760 2 100000 20716.6
1760 3 100000 26578.9
1760 4 100000 34708.7
1760 5 100000 44420.6
1760 6 100000 69975.1
1760 7 100000 68813.3
1760 8 100000 69435.8
1760 9 100000 66732.9
1760 10 100000 67289.4
1785 0 100000 56185.1
1785 1 100000 31027.3
1785 2 100000 20963.4
1785 3 100000 28118.1
1785 4 100000 32996.3
1785 5 100000 43062.7
1785 6 100000 66340.2
1785 7 100000 66925.3
1785 8 100000 67360.0
1785 9 100000 67430.9
1785 10 100000 66747.9
1810 0 100000 55999.8
1810 1 100000 30997.8
1810 2 100000 21931.1
1810 3 100000 27252.4
1810 4 100000 33970.2
1810 5 100000 44979.1
1810 6 100000 67425.6
1810 7 100000 68780.9
1810 8 100000 67993.6
1810 9 100000 67681.7
1810 10 100000 68017.5
1835 0 100000 56345.9
1835 1 100000 31118.2
1835 2 100000 22915.6
1835 3 100000 27188.1
1835 4 100000 34276.4
1835 5 100000 44089.6
1835 6 100000 69838.9
1835 7 100000 66538.4
1835 8 100000 68683.8
1835 9 100000 68909.0
1835 10 100000 68281.0
1860 0 100000 56259.7
1860 1 100000 31235.9
1860 2 100000 21636.9
1860 3 100000 27489.0
1860 4 100000 35147.8
1860 5 100000 44225.9
1860 6 100000 65900.3
1860 7 100000 68226.4
1860 8 100000 67293.4
1860 9 100000 66966.7
1860 10 100000 68506.7
1885 0 100000 56114.0
1885 1 100000 30963.7
1885 2 100000 20888.5
1885 3 100000 26327.9
1885 4 100000 33636.9
1885 5 100000 43325.1
1885 6 100000 65626.4
1885 7 100000 67657.1
1885 8 100000 68644.3
1885 9 100000 69034.3
1885 10 100000 66257.4
1910 0 100000 56081.4
1910 1 100000 30929.1
1910 2 100000 20257.2
1910 3 100000 27419.4
1910 4 100000 33303.6
1910 5 100000 44411.8
1910 6 100000 67043.0
1910 7 100000 69202.8
1910 8 100000 67848.6
1910 9 100000 65923.4
1910 10 100000 70169.4
1935 0 100000 56269.9
1935 1 100000 30933.6
1935 2 100000 21405.1
1935 3 100000 28423.6
1935 4 100000 33904.6
1935 5 100000 44056.3
1935 6 100000 68137.9
1935 7 100000 68449.9
1935 8 100000 67857.7
1935 9 100000 67147.1
1935 10 100000 68026.0
1960 0 100000 56085.7
1960 1 100000 30943.3
1960 2 100000 20640.7
1960 3 100000 27026.1
1960 4 100000 33512.4
1960 5 100000 43010.8
1960 6 100000 67557.0
1960 7 100000 68131.1
1960 8 100000 68161.2
1960 9 100000 69356.6
1960 10 100000 67156.7
1985 0 100000 56204.2
1985 1 100000 31355.9
1985 2 100000 20314.9
1985 3 100000 27097.3
1985 4 100000 35298.8
1985 5 100000 43996.5
1985 6 100000 66893.6
1985 7 100000 68222.4
1985 8 100000 67153.1
1985 9 100000 66280.1
1985 10 100000 68867.1
2010 0 100000 56238.0
2010 1 100000 31552.6
2010 2 100000 21275.2
2010 3 100000 27395.0
2010 4 100000 33393.3
2010 5 100000 43962.2
2010 6 100000 70728.1
2010 7 100000 65686.7
2010 8 100000 67224.6
2010 9 100000 67972.5
2010 10 100000 67878.5
