split_threshold max_recursion_depth n time
285 2 1000000 68410.6
285 3 1000000 74429.7
285 4 1000000 80432.4
285 5 1000000 79731.1
285 6 1000000 87382.1
285 7 1000000 100657.1
285 8 1000000 126674.7
285 9 1000000 208241.6
285 10 1000000 505890.3
310 0 1000000 184956.2
310 1 1000000 104661.3
310 2 1000000 66915.1
310 3 1000000 74280.0
310 4 1000000 79794.1
310 5 1000000 80386.5
310 6 1000000 84686.3
310 7 1000000 100757.8
310 8 1000000 132994.6
310 9 1000000 222676.3
310 10 1000000 488575.5
335 0 1000000 186793.9
335 1 1000000 104719.1
335 2 1000000 67483.7
335 3 1000000 74665.4
335 4 1000000 76934.7
335 5 1000000 80810.7
335 6 1000000 86419.1
335 7 1000000 100288.1
335 8 1000000 130134.7
335 9 1000000 214047.3
335 10 1000000 499789.0
360 0 1000000 185183.5
360 1 1000000 104224.2
360 2 1000000 67394.3
360 3 1000000 74908.7
360 4 1000000 78864.1
360 5 1000000 79527.9
360 6 1000000 87640.9
360 7 1000000 101269.9
360 8 1000000 124323.1
360 9 1000000 217514.9
360 10 1000000 508732.9
385 0 1000000 185303.8
385 1 1000000 104900.8
385 2 1000000 66822.2
385 3 1000000 76931.3
385 4 1000000 79497.0
385 5 1000000 81771.6
385 6 1000000 86026.8
385 7 1000000 99801.2
385 8 1000000 131343.2
385 9 1000000 213797.3
385 10 1000000 516708.1
410 0 1000000 185349.3
410 1 1000000 104177.0
410 2 1000000 67736.1
410 3 1000000 74552.5
410 4 1000000 78750.3
410 5 1000000 81521.2
410 6 1000000 86278.4
410 7 1000000 98213.3
410 8 1000000 128337.8
410 9 1000000 217517.2
410 10 1000000 507511.4
435 0 1000000 185143.8
435 1 1000000 104594.5
435 2 1000000 67913.3
435 3 1000000 74582.1
435 4 1000000 78837.4
435 5 1000000 79837.0
435 6 1000000 86496.1
435 7 1000000 98566.4
435 8 1000000 128649.2
435 9 1000000 220990.6
435 10 1000000 524661.8
460 0 1000000 184992.5
460 1 1000000 104541.6
460 2 1000000 67034.0
460 3 1000000 76467.4
460 4 1000000 79765.4
460 5 1000000 79408.0
460 6 1000000 88603.4
460 7 1000000 99270.6
460 8 1000000 131392.1
460 9 1000000 234494.8
460 10 1000000 512188.3
485 0 1000000 185396.3
485 1 1000000 104508.4
485 2 1000000 68000.3
485 3 1000000 74192.9
485 4 1000000 78661.7
485 5 1000000 80565.3
485 6 1000000 87200.0
485 7 1000000 100766.4
485 8 1000000 129887.5
485 9 1000000 218066.9
485 10 1000000 508528.7
510 0 1000000 293853.3
510 1 1000000 157883.0
510 2 1000000 93523.7
510 3 1000000 104761.7
510 4 1000000 105981.0
510 5 1000000 107718.8
510 6 1000000 113384.2
510 7 1000000 126302.0
510 8 1000000 152776.3
510 9 1000000 239794.8
510 10 1000000 533096.4
535 0 1000000 293928.9
535 1 1000000 158217.3
535 2 1000000 93520.1
535 3 1000000 103182.9
535 4 1000000 107696.0
535 5 1000000 107051.9
535 6 1000000 115420.9
535 7 1000000 128829.8
535 8 1000000 152735.9
535 9 1000000 239000.2
535 10 1000000 538279.7
560 0 1000000 294177.6
560 1 1000000 157524.2
560 2 1000000 93657.1
560 3 1000000 104488.5
560 4 1000000 108776.1
560 5 1000000 108696.5
560 6 1000000 112485.6
560 7 1000000 126528.8
560 8 1000000 151258.7
560 9 1000000 232688.7
560 10 1000000 523573.3
585 0 1000000 294008.4
585 1 1000000 157912.3
585 2 1000000 94031.5
585 3 1000000 104834.2
585 4 1000000 105861.6
585 5 1000000 107113.9
585 6 1000000 113310.3
585 7 1000000 125914.1
585 8 1000000 153566.1
585 9 1000000 232613.9
585 10 1000000 542013.0
610 0 1000000 293897.1
610 1 1000000 157823.8
610 2 1000000 94158.4
610 3 1000000 106350.8
610 4 1000000 106696.8
610 5 1000000 108159.6
610 6 1000000 113562.7
610 7 1000000 130008.7
610 8 1000000 153029.8
610 9 1000000 252627.6
610 10 1000000 529831.9
635 0 1000000 297645.8
635 1 1000000 157991.1
635 2 1000000 93849.5
635 3 1000000 104065.4
635 4 1000000 106322.7
635 5 1000000 107873.4
635 6 1000000 112762.3
635 7 1000000 125721.9
635 8 1000000 154515.0
635 9 1000000 257149.5
635 10 1000000 525875.8
660 0 1000000 294042.9
660 1 1000000 157538.1
660 2 1000000 93474.6
660 3 1000000 105770.5
660 4 1000000 107520.5
660 5 1000000 107812.1
660 6 1000000 113915.0
660 7 1000000 125968.5
660 8 1000000 190016.9
660 9 1000000 381405.7
660 10 1000000 679278.7
685 0 1000000 294194.0
685 1 1000000 157679.7
685 2 1000000 97103.4
685 3 1000000 104062.0
685 4 1000000 107458.4
685 5 1000000 107372.8
685 6 1000000 112105.1
685 7 1000000 148021.1
685 8 1000000 224404.6
685 9 1000000 375067.6
685 10 1000000 674622.6
710 0 1000000 293926.0
710 1 1000000 158383.1
710 2 1000000 94711.7
710 3 1000000 105338.5
710 4 1000000 106018.2
710 5 1000000 107567.0
710 6 1000000 115097.0
710 7 1000000 143716.9
710 8 1000000 222005.1
710 9 1000000 380971.0
710 10 1000000 683140.3
735 0 1000000 294322.1
735 1 1000000 157786.9
735 2 1000000 94266.1
735 3 1000000 103186.3
735 4 1000000 105731.1
735 5 1000000 106252.5
735 6 1000000 113701.9
735 7 1000000 147107.8
735 8 1000000 229353.4
735 9 1000000 377405.1
735 10 1000000 678073.8
760 0 1000000 294208.4
760 1 1000000 157478.9
760 2 1000000 94203.6
760 3 1000000 104057.1
760 4 1000000 107167.0
760 5 1000000 107682.1
760 6 1000000 111048.7
760 7 1000000 146301.0
760 8 1000000 224224.0
760 9 1000000 370167.6
760 10 1000000 677470.3
785 0 1000000 297563.6
785 1 1000000 157629.7
785 2 1000000 93998.5
785 3 1000000 102288.9
785 4 1000000 105037.0
785 5 1000000 108427.9
785 6 1000000 111777.5
785 7 1000000 145731.0
785 8 1000000 224019.3
785 9 1000000 381624.1
785 10 1000000 690114.2
810 0 1000000 293687.2
810 1 1000000 157728.0
810 2 1000000 94337.3
810 3 1000000 107032.6
810 4 1000000 105498.8
810 5 1000000 105909.8
810 6 1000000 115007.1
810 7 1000000 148525.6
810 8 1000000 226962.7
810 9 1000000 388514.5
810 10 1000000 662517.1
835 0 1000000 293871.2
835 1 1000000 157401.3
835 2 1000000 95229.6
835 3 1000000 106586.9
835 4 1000000 105284.6
835 5 1000000 108773.3
835 6 1000000 114924.5
835 7 1000000 128629.2
835 8 1000000 203153.7
835 9 1000000 358941.0
835 10 1000000 642123.5
860 0 1000000 294165.3
860 1 1000000 157579.5
860 2 1000000 94930.0
860 3 1000000 103877.6
860 4 1000000 107225.9
860 5 1000000 107137.7
860 6 1000000 112888.1
860 7 1000000 129020.0
860 8 1000000 211798.5
860 9 1000000 363197.8
860 10 1000000 671095.0
885 0 1000000 294220.0
885 1 1000000 157553.0
885 2 1000000 95320.3
885 3 1000000 105269.2
885 4 1000000 107951.8
885 5 1000000 107344.5
885 6 1000000 112687.8
885 7 1000000 130408.8
885 8 1000000 209988.1
885 9 1000000 371983.9
885 10 1000000 671003.5
910 0 1000000 294209.9
910 1 1000000 158234.4
910 2 1000000 94264.3
910 3 1000000 103557.3
910 4 1000000 106957.6
910 5 1000000 105796.9
910 6 1000000 112618.8
910 7 1000000 128234.1
910 8 1000000 210547.5
910 9 1000000 357047.9
910 10 1000000 648555.5
935 0 1000000 293822.3
935 1 1000000 157720.4
935 2 1000000 94616.9
935 3 1000000 106461.4
935 4 1000000 107161.2
935 5 1000000 109792.0
935 6 1000000 112814.4
935 7 1000000 129548.6
935 8 1000000 207433.2
935 9 1000000 348577.9
935 10 1000000 680882.5
960 0 1000000 294113.0
960 1 1000000 157442.1
960 2 1000000 93883.6
960 3 1000000 103527.2
960 4 1000000 107570.0
960 5 1000000 109244.3
960 6 1000000 114196.9
960 7 1000000 132799.4
960 8 1000000 211037.8
960 9 1000000 363975.5
960 10 1000000 663166.4
985 0 1000000 528132.7
985 1 1000000 271206.4
985 2 1000000 153522.5
985 3 1000000 166775.0
985 4 1000000 166550.4
985 5 1000000 165966.4
985 6 1000000 173267.1
985 7 1000000 190661.6
985 8 1000000 257278.0
985 9 1000000 422841.7
985 10 1000000 706478.4
1010 0 1000000 521432.7
1010 1 1000000 270729.5
1010 2 1000000 153468.9
1010 3 1000000 169099.7
1010 4 1000000 169547.8
1010 5 1000000 168903.9
1010 6 1000000 172330.2
1010 7 1000000 188826.1
1010 8 1000000 263826.7
1010 9 1000000 425029.0
1010 10 1000000 712063.4
1035 0 1000000 521554.8
1035 1 1000000 271241.5
1035 2 1000000 154570.2
1035 3 1000000 167661.7
1035 4 1000000 170007.2
1035 5 1000000 168064.3
1035 6 1000000 174039.0
1035 7 1000000 192939.7
1035 8 1000000 265165.8
1035 9 1000000 427516.8
1035 10 1000000 693409.2
1060 0 1000000 521226.0
1060 1 1000000 271263.0
1060 2 1000000 154864.6
1060 3 1000000 165967.2
1060 4 1000000 166814.9
1060 5 1000000 169840.7
1060 6 1000000 172098.0
1060 7 1000000 192674.6
1060 8 1000000 269973.7
1060 9 1000000 429618.3
1060 10 1000000 703714.4
1085 0 1000000 521113.5
1085 1 1000000 271682.4
1085 2 1000000 154733.6
1085 3 1000000 164401.7
1085 4 1000000 165528.1
1085 5 1000000 168249.1
1085 6 1000000 172611.0
1085 7 1000000 197597.0
1085 8 1000000 269987.0
1085 9 1000000 430115.0
1085 10 1000000 706349.8
1110 0 1000000 520905.8
1110 1 1000000 271148.0
1110 2 1000000 153985.8
1110 3 1000000 165499.3
1110 4 1000000 167106.1
1110 5 1000000 167950.5
1110 6 1000000 172597.2
1110 7 1000000 197543.1
1110 8 1000000 264834.4
1110 9 1000000 418854.3
1110 10 1000000 710373.2
1135 0 1000000 521487.7
1135 1 1000000 271773.4
1135 2 1000000 154865.3
1135 3 1000000 165123.5
1135 4 1000000 167349.8
1135 5 1000000 168015.8
1135 6 1000000 169947.5
1135 7 1000000 205688.1
1135 8 1000000 268057.1
1135 9 1000000 422907.6
1135 10 1000000 721991.8
1160 0 1000000 520864.3
1160 1 1000000 271427.5
1160 2 1000000 153723.3
1160 3 1000000 167533.9
1160 4 1000000 165749.6
1160 5 1000000 167537.1
1160 6 1000000 173012.4
1160 7 1000000 205798.0
1160 8 1000000 278835.4
1160 9 1000000 435923.9
1160 10 1000000 715544.6
1185 0 1000000 520784.6
1185 1 1000000 271487.1
1185 2 1000000 154073.1
1185 3 1000000 168231.6
1185 4 1000000 166330.7
1185 5 1000000 167103.3
1185 6 1000000 174303.1
1185 7 1000000 200829.3
1185 8 1000000 286316.3
1185 9 1000000 441752.8
1185 10 1000000 714877.2
1210 0 1000000 521195.7
1210 1 1000000 271128.8
1210 2 1000000 154244.3
1210 3 1000000 166870.9
1210 4 1000000 168493.9
1210 5 1000000 167749.8
1210 6 1000000 175297.1
1210 7 1000000 208132.5
1210 8 1000000 283220.2
1210 9 1000000 447201.0
1210 10 1000000 701154.8
1235 0 1000000 521267.0
1235 1 1000000 271133.6
1235 2 1000000 154148.9
1235 3 1000000 168337.3
1235 4 1000000 164135.6
1235 5 1000000 168227.3
1235 6 1000000 179761.9
1235 7 1000000 217872.8
1235 8 1000000 289205.5
1235 9 1000000 452220.1
1235 10 1000000 718454.8
1260 0 1000000 521134.3
1260 1 1000000 271618.5
1260 2 1000000 154491.9
1260 3 1000000 167173.5
1260 4 1000000 170140.3
1260 5 1000000 166859.0
1260 6 1000000 182527.4
1260 7 1000000 214979.5
1260 8 1000000 291681.5
1260 9 1000000 457879.3
1260 10 1000000 731832.4
1285 0 1000000 521002.0
1285 1 1000000 271342.9
1285 2 1000000 154544.5
1285 3 1000000 166283.2
1285 4 1000000 167315.4
1285 5 1000000 168730.7
1285 6 1000000 184033.5
1285 7 1000000 216675.8
1285 8 1000000 290770.4
1285 9 1000000 446327.9
1285 10 1000000 742764.9
1310 0 1000000 521345.7
1310 1 1000000 270976.2
1310 2 1000000 154544.0
1310 3 1000000 167804.6
1310 4 1000000 168606.1
1310 5 1000000 167691.7
1310 6 1000000 183659.1
1310 7 1000000 214029.4
1310 8 1000000 293601.3
1310 9 1000000 440280.3
1310 10 1000000 736447.7
1335 0 1000000 521314.0
1335 1 1000000 271511.2
1335 2 1000000 153626.9
1335 3 1000000 167968.0
1335 4 1000000 165089.2
1335 5 1000000 170143.6
1335 6 1000000 185881.7
1335 7 1000000 220720.2
1335 8 1000000 297099.5
1335 9 1000000 443263.8
1335 10 1000000 707275.3
1360 0 1000000 521107.6
1360 1 1000000 271112.0
1360 2 1000000 154123.4
1360 3 1000000 166190.3
1360 4 1000000 167747.2
1360 5 1000000 171090.9
1360 6 1000000 186942.7
1360 7 1000000 219310.7
1360 8 1000000 290242.9
1360 9 1000000 463595.7
1360 10 1000000 737041.5
1385 0 1000000 521014.9
1385 1 1000000 271123.8
1385 2 1000000 154779.1
1385 3 1000000 171485.7
1385 4 1000000 165878.8
1385 5 1000000 171135.8
1385 6 1000000 184282.9
1385 7 1000000 217663.0
1385 8 1000000 296396.0
1385 9 1000000 449833.6
1385 10 1000000 735484.3
1410 0 1000000 521392.9
1410 1 1000000 271202.3
1410 2 1000000 154443.5
1410 3 1000000 167972.1
1410 4 1000000 166480.9
1410 5 1000000 171471.9
1410 6 1000000 192028.7
1410 7 1000000 223359.1
1410 8 1000000 301234.5
1410 9 1000000 475463.3
1410 10 1000000 759174.7
1435 0 1000000 521396.9
1435 1 1000000 270914.9
1435 2 1000000 155144.8
1435 3 1000000 167004.2
1435 4 1000000 167035.3
1435 5 1000000 173831.9
1435 6 1000000 191840.2
1435 7 1000000 225130.1
1435 8 1000000 302158.2
1435 9 1000000 473183.6
1435 10 1000000 768258.4
1460 0 1000000 521099.7
1460 1 1000000 270951.6
1460 2 1000000 153848.8
1460 3 1000000 166420.2
1460 4 1000000 166818.8
1460 5 1000000 178173.3
1460 6 1000000 195743.6
1460 7 1000000 230610.7
1460 8 1000000 301289.2
1460 9 1000000 479965.8
1460 10 1000000 758620.0
1485 0 1000000 520762.8
1485 1 1000000 271243.5
1485 2 1000000 154368.1
1485 3 1000000 165909.6
1485 4 1000000 170960.6
1485 5 1000000 178350.3
1485 6 1000000 194544.6
1485 7 1000000 230941.4
1485 8 1000000 308132.3
1485 9 1000000 462122.3
1485 10 1000000 756811.5
1510 0 1000000 520891.3
1510 1 1000000 271150.0
1510 2 1000000 153997.8
1510 3 1000000 168446.4
1510 4 1000000 169818.1
1510 5 1000000 184279.4
1510 6 1000000 200877.2
1510 7 1000000 236424.6
1510 8 1000000 315975.6
1510 9 1000000 470108.6
1510 10 1000000 768873.1
1535 0 1000000 521126.4
1535 1 1000000 271065.8
1535 2 1000000 153889.8
1535 3 1000000 167275.1
1535 4 1000000 173721.4
1535 5 1000000 183244.2
1535 6 1000000 199389.9
1535 7 1000000 238671.4
1535 8 1000000 313157.3
1535 9 1000000 494375.0
1535 10 1000000 778317.7
1560 0 1000000 520880.7
1560 1 1000000 270826.1
1560 2 1000000 154964.1
1560 3 1000000 166087.3
1560 4 1000000 174251.4
1560 5 1000000 183679.4
1560 6 1000000 200849.7
1560 7 1000000 237857.9
1560 8 1000000 309734.0
1560 9 1000000 483570.3
1560 10 1000000 765990.6
1585 0 1000000 521412.2
1585 1 1000000 271017.8
1585 2 1000000 154759.4
1585 3 1000000 166503.7
1585 4 1000000 175705.3
1585 5 1000000 183989.0
1585 6 1000000 202415.4
1585 7 1000000 235392.8
1585 8 1000000 315093.4
1585 9 1000000 484640.3
1585 10 1000000 758631.8
1610 0 1000000 520692.0
1610 1 1000000 271008.2
1610 2 1000000 154029.1
1610 3 1000000 169206.8
1610 4 1000000 176775.7
1610 5 1000000 182603.4
1610 6 1000000 201025.3
1610 7 1000000 233863.8
1610 8 1000000 320332.5
1610 9 1000000 479308.5
1610 10 1000000 779067.7
1635 0 1000000 520917.4
1635 1 1000000 271828.1
1635 2 1000000 156634.4
1635 3 1000000 168529.8
1635 4 1000000 177493.4
1635 5 1000000 185199.7
1635 6 1000000 199999.8
1635 7 1000000 239124.8
1635 8 1000000 313834.7
1635 9 1000000 477332.3
1635 10 1000000 767111.2
1660 0 1000000 521307.0
1660 1 1000000 271182.9
1660 2 1000000 153912.3
1660 3 1000000 166151.7
1660 4 1000000 175414.7
1660 5 1000000 187374.7
1660 6 1000000 200742.2
1660 7 1000000 238534.8
1660 8 1000000 318028.1
1660 9 1000000 485375.5
1660 10 1000000 777324.3
1685 0 1000000 521411.9
1685 1 1000000 271652.6
1685 2 1000000 154874.6
1685 3 1000000 167556.5
1685 4 1000000 175488.2
1685 5 1000000 184103.2
1685 6 1000000 201965.1
1685 7 1000000 238591.8
1685 8 1000000 313741.7
1685 9 1000000 488208.2
1685 10 1000000 784095.7
1710 0 1000000 521480.2
1710 1 1000000 271040.8
1710 2 1000000 155114.5
1710 3 1000000 169282.5
1710 4 1000000 176804.1
1710 5 1000000 187045.4
1710 6 1000000 200910.3
1710 7 1000000 239787.5
1710 8 1000000 314856.9
1710 9 1000000 478543.7
1710 10 1000000 763549.0
1735 0 1000000 528063.8
1735 1 1000000 271519.9
1735 2 1000000 155029.5
1735 3 1000000 169891.4
1735 4 1000000 175553.7
1735 5 1000000 187618.1
1735 6 1000000 203134.4
1735 7 1000000 241805.1
1735 8 1000000 314042.2
1735 9 1000000 472716.9
1735 10 1000000 785621.9
1760 0 1000000 520945.5
1760 1 1000000 271218.8
1760 2 1000000 154884.3
1760 3 1000000 169086.0
1760 4 1000000 177638.3
1760 5 1000000 185926.0
1760 6 1000000 203548.8
1760 7 1000000 242625.2
1760 8 1000000 316888.6
1760 9 1000000 486694.6
1760 10 1000000 778075.6
1785 0 1000000 521092.1
1785 1 1000000 271380.3
1785 2 1000000 154379.3
1785 3 1000000 171510.7
1785 4 1000000 175571.1
1785 5 1000000 183809.6
1785 6 1000000 203561.0
1785 7 1000000 241098.4
1785 8 1000000 317750.8
1785 9 1000000 489312.6
1785 10 1000000 771306.4
1810 0 1000000 521023.8
1810 1 1000000 271048.8
1810 2 1000000 154656.6
1810 3 1000000 169356.5
1810 4 1000000 175848.0
1810 5 1000000 187575.6
1810 6 1000000 204058.5
1810 7 1000000 239770.7
1810 8 1000000 314544.2
1810 9 1000000 479288.8
1810 10 1000000 786958.0
1835 0 1000000 520993.3
1835 1 1000000 271342.3
1835 2 1000000 156697.5
1835 3 1000000 169002.3
1835 4 1000000 174846.6
1835 5 1000000 185508.0
1835 6 1000000 202540.8
1835 7 1000000 236653.8
1835 8 1000000 316730.1
1835 9 1000000 486479.9
1835 10 1000000 787621.9
1860 0 1000000 520979.0
1860 1 1000000 271140.6
1860 2 1000000 154860.7
1860 3 1000000 172486.4
1860 4 1000000 175349.6
1860 5 1000000 185948.3
1860 6 1000000 201570.1
1860 7 1000000 241944.3
1860 8 1000000 319305.8
1860 9 1000000 485234.9
1860 10 1000000 768796.6
1885 0 1000000 521202.1
1885 1 1000000 270997.8
1885 2 1000000 155245.5
1885 3 1000000 167667.7
1885 4 1000000 175645.0
1885 5 1000000 185107.6
1885 6 1000000 201337.3
1885 7 1000000 231841.7
1885 8 1000000 307737.8
1885 9 1000000 477506.4
1885 10 1000000 766193.0
1910 0 1000000 521101.6
1910 1 1000000 271058.4
1910 2 1000000 154866.7
1910 3 1000000 167226.9
1910 4 1000000 174299.6
1910 5 1000000 185488.4
1910 6 1000000 199829.5
1910 7 1000000 234628.8
1910 8 1000000 309025.3
1910 9 1000000 488871.1
1910 10 1000000 759287.6
1935 0 1000000 521374.9
1935 1 1000000 271177.2
1935 2 1000000 154548.8
1935 3 1000000 168297.0
1935 4 1000000 174661.3
1935 5 1000000 184011.7
1935 6 1000000 201223.8
1935 7 1000000 235715.4
1935 8 1000000 317173.8
1935 9 1000000 487202.4
1935 10 1000000 781053.8
1960 0 1000000 979943.5
1960 1 1000000 501456.1
1960 2 1000000 277384.2
1960 3 1000000 289980.7
1960 4 1000000 295745.7
1960 5 1000000 307666.5
1960 6 1000000 324398.9
1960 7 1000000 355220.5
1960 8 1000000 432771.8
1960 9 1000000 577298.2
1960 10 1000000 581374.1
1985 0 1000000 979920.6
1985 1 1000000 501743.8
1985 2 1000000 276441.5
1985 3 1000000 292479.1
1985 4 1000000 300675.0
1985 5 1000000 306218.2
1985 6 1000000 325241.4
1985 7 1000000 356518.3
1985 8 1000000 422953.1
1985 9 1000000 564901.0
1985 10 1000000 575554.1
2010 0 1000000 980250.4
2010 1 1000000 501530.1
2010 2 1000000 276447.0
2010 3 1000000 295289.2
2010 4 1000000 301853.1
2010 5 1000000 305554.0
2010 6 1000000 324322.4
2010 7 1000000 355115.5
2010 8 1000000 433096.0
2010 9 1000000 574726.4
2010 10 1000000 589704.6
