split_threshold max_recursion_depth n time
585 8 1000 6730.8
585 9 1000 3599.9
585 10 1000 3624.5
610 0 1000 3613.2
610 1 1000 3614.2
610 2 1000 3504.9
610 3 1000 3638.7
610 4 1000 3603.8
610 5 1000 3576.9
610 6 1000 3509.3
610 7 1000 3646.0
610 8 1000 3583.7
610 9 1000 3536.5
610 10 1000 3512.7
635 0 1000 3489.5
635 1 1000 3472.3
635 2 1000 3510.7
635 3 1000 3591.8
635 4 1000 3653.7
635 5 1000 3500.2
635 6 1000 3864.5
635 7 1000 4743.2
635 8 1000 3577.2
635 9 1000 3613.0
635 10 1000 3594.6
660 0 1000 3625.2
660 1 1000 3591.1
660 2 1000 3528.3
660 3 1000 3508.2
660 4 1000 3458.0
660 5 1000 3630.1
660 6 1000 3601.3
660 7 1000 3698.9
660 8 1000 3608.1
660 9 1000 3566.3
660 10 1000 3660.1
685 0 1000 3675.0
685 1 1000 3598.4
685 2 1000 3613.7
685 3 1000 3602.0
685 4 1000 3579.9
685 5 1000 3595.2
685 6 1000 3621.1
685 7 1000 3597.0
685 8 1000 3597.7
685 9 1000 3508.7
685 10 1000 3598.2
710 0 1000 3658.3
710 1 1000 3471.1
710 2 1000 3628.8
710 3 1000 3495.7
710 4 1000 3605.6
710 5 1000 3521.7
710 6 1000 3506.9
710 7 1000 3720.6
710 8 1000 3678.1
710 9 1000 3566.5
710 10 1000 3596.4
735 0 1000 3699.0
735 1 1000 3661.0
735 2 1000 3548.1
735 3 1000 3642.2
735 4 1000 3591.6
735 5 1000 3634.8
735 6 1000 3548.3
735 7 1000 3538.6
735 8 1000 3571.5
735 9 1000 3619.4
735 10 1000 3689.4
760 0 1000 3659.6
760 1 1000 3723.4
760 2 1000 3492.7
760 3 1000 3654.1
760 4 1000 3576.2
760 5 1000 3573.5
760 6 1000 3653.0
760 7 1000 3592.9
760 8 1000 3645.4
760 9 1000 3654.7
760 10 1000 3669.8
785 0 1000 3679.6
785 1 1000 3489.7
785 2 1000 3671.7
785 3 1000 3523.9
785 4 1000 11846.3
785 5 1000 3543.4
785 6 1000 3603.4
785 7 1000 3559.4
785 8 1000 3582.7
785 9 1000 3519.5
785 10 1000 5695.8
810 0 1000 3547.7
810 1 1000 3520.9
810 2 1000 3605.6
810 3 1000 3550.5
810 4 1000 3571.8
810 5 1000 3550.7
810 6 1000 3549.7
810 7 1000 3553.6
810 8 1000 3558.1
810 9 1000 3606.7
810 10 1000 3544.1
835 0 1000 3539.3
835 1 1000 3506.2
835 2 1000 3523.8
835 3 1000 3580.3
835 4 1000 3716.8
835 5 1000 3547.4
835 6 1000 3552.5
835 7 1000 3658.1
835 8 1000 3656.9
835 9 1000 3539.0
835 10 1000 3570.0
860 0 1000 3569.9
860 1 1000 3557.8
860 2 1000 3519.5
860 3 1000 3580.3
860 4 1000 3635.9
860 5 1000 3613.6
860 6 1000 3554.4
860 7 1000 3623.8
860 8 1000 3536.4
860 9 1000 3558.9
860 10 1000 3696.6
885 0 1000 3540.1
885 1 1000 3539.3
885 2 1000 3640.2
885 3 1000 3593.1
885 4 1000 3567.9
885 5 1000 3620.6
885 6 1000 3532.3
885 7 1000 3539.3
885 8 1000 3570.1
885 9 1000 3599.4
885 10 1000 3500.8
910 0 1000 3539.4
910 1 1000 3631.1
910 2 1000 3635.1
910 3 1000 3596.5
910 4 1000 3863.6
910 5 1000 3581.2
910 6 1000 3595.8
910 7 1000 3679.9
910 8 1000 3627.3
910 9 1000 3585.7
910 10 1000 3526.0
935 0 1000 3612.6
935 1 1000 4617.4
935 2 1000 3524.0
935 3 1000 3608.1
935 4 1000 3662.5
935 5 1000 3641.5
935 6 1000 3588.7
935 7 1000 3537.2
935 8 1000 3578.3
935 9 1000 3638.8
935 10 1000 4471.9
960 0 1000 3611.5
960 1 1000 3627.3
960 2 1000 3611.3
960 3 1000 3706.6
960 4 1000 3647.8
960 5 1000 3589.6
960 6 1000 3715.5
960 7 1000 3636.0
960 8 1000 3544.5
960 9 1000 3634.8
960 10 1000 3629.8
985 0 1000 3686.9
985 1 1000 3609.6
985 2 1000 3712.7
985 3 1000 3577.3
985 4 1000 3537.1
985 5 1000 3575.8
985 6 1000 3658.5
985 7 1000 3575.6
985 8 1000 3590.3
985 9 1000 3598.8
985 10 1000 3623.2
1010 0 1000 4127.7
1010 1 1000 3978.1
1010 2 1000 6355.0
1010 3 1000 4050.2
1010 4 1000 3968.3
1010 5 1000 4138.8
1010 6 1000 4083.6
1010 7 1000 4112.4
1010 8 1000 3817.8
1010 9 1000 3859.8
1010 10 1000 3811.3
1035 0 1000 3870.9
1035 1 1000 3965.5
1035 2 1000 3902.9
1035 3 1000 3898.1
1035 4 1000 3959.9
1035 5 1000 3881.3
1035 6 1000 3883.4
1035 7 1000 3886.5
1035 8 1000 3799.2
1035 9 1000 3828.5
1035 10 1000 3893.2
1060 0 1000 3804.0
1060 1 1000 3892.6
1060 2 1000 3918.4
1060 3 1000 3815.7
1060 4 1000 3908.4
1060 5 1000 4704.4
1060 6 1000 3798.8
1060 7 1000 3863.9
1060 8 1000 3814.6
1060 9 1000 5829.3
1060 10 1000 3911.4
1085 0 1000 3836.1
1085 1 1000 3824.1
1085 2 1000 3884.7
1085 3 1000 3934.7
1085 4 1000 3951.8
1085 5 1000 3832.3
1085 6 1000 3843.1
1085 7 1000 3814.8
1085 8 1000 3856.3
1085 9 1000 4710.3
1085 10 1000 3872.7
1110 0 1000 3800.6
1110 1 1000 3857.7
1110 2 1000 3914.5
1110 3 1000 3887.1
1110 4 1000 3841.6
1110 5 1000 4226.8
1110 6 1000 3993.9
1110 7 1000 10701.7
1110 8 1000 3873.7
1110 9 1000 3918.7
1110 10 1000 3789.7
1135 0 1000 3836.5
1135 1 1000 4791.4
1135 2 1000 3922.8
1135 3 1000 3976.3
1135 4 1000 3942.5
1135 5 1000 3843.2
1135 6 1000 3862.2
1135 7 1000 4014.7
1135 8 1000 5504.4
1135 9 1000 4768.0
1135 10 1000 3883.3
1160 0 1000 3891.9
1160 1 1000 3977.9
1160 2 1000 3900.0
1160 3 1000 3960.7
1160 4 1000 3920.0
1160 5 1000 3882.3
1160 6 1000 3982.4
1160 7 1000 4293.5
1160 8 1000 3931.5
1160 9 1000 3966.5
1160 10 1000 3834.4
1185 0 1000 3901.4
1185 1 1000 3817.6
1185 2 1000 3935.7
1185 3 1000 3967.4
1185 4 1000 3877.5
1185 5 1000 3922.7
1185 6 1000 3982.6
1185 7 1000 3986.8
1185 8 1000 3956.4
1185 9 1000 3914.9
1185 10 1000 3890.8
1210 0 1000 3909.1
1210 1 1000 3986.2
1210 2 1000 3917.9
1210 3 1000 3876.4
1210 4 1000 3872.5
1210 5 1000 3978.8
1210 6 1000 3918.4
1210 7 1000 4026.3
1210 8 1000 3972.5
1210 9 1000 4023.6
1210 10 1000 5218.9
1235 0 1000 3837.6
1235 1 1000 3993.8
1235 2 1000 3893.4
1235 3 1000 3992.3
1235 4 1000 3970.7
1235 5 1000 3808.4
1235 6 1000 3882.7
1235 7 1000 3905.3
1235 8 1000 3925.9
1235 9 1000 3873.5
1235 10 1000 3869.9
1260 0 1000 3872.3
1260 1 1000 3875.9
1260 2 1000 3864.5
1260 3 1000 9177.6
1260 4 1000 3937.9
1260 5 1000 3900.6
1260 6 1000 3905.9
1260 7 1000 3874.1
1260 8 1000 3974.0
1260 9 1000 3955.0
1260 10 1000 3903.6
1285 0 1000 3863.5
1285 1 1000 3958.6
1285 2 1000 4031.5
1285 3 1000 3937.2
1285 4 1000 3816.7
1285 5 1000 4947.9
1285 6 1000 3868.3
1285 7 1000 5320.5
1285 8 1000 3888.6
1285 9 1000 3939.8
1285 10 1000 3974.8
1310 0 1000 3884.7
1310 1 1000 3863.7
1310 2 1000 3889.0
1310 3 1000 3898.4
1310 4 1000 3865.0
1310 5 1000 3911.5
1310 6 1000 4094.0
1310 7 1000 3877.1
1310 8 1000 3884.8
1310 9 1000 3884.7
1310 10 1000 3886.9
1335 0 1000 4557.9
1335 1 1000 3864.6
1335 2 1000 3859.2
1335 3 1000 3861.5
1335 4 1000 4004.8
1335 5 1000 3863.8
1335 6 1000 3955.1
1335 7 1000 3838.7
1335 8 1000 3949.1
1335 9 1000 3967.9
1335 10 1000 3918.6
1360 0 1000 3848.0
1360 1 1000 4004.9
1360 2 1000 3880.6
1360 3 1000 3883.8
1360 4 1000 3907.7
1360 5 1000 3869.4
1360 6 1000 3944.8
1360 7 1000 3884.8
1360 8 1000 3964.5
1360 9 1000 4574.2
1360 10 1000 3955.4
1385 0 1000 4006.6
1385 1 1000 3951.2
1385 2 1000 3973.4
1385 3 1000 3899.6
1385 4 1000 3977.1
1385 5 1000 3998.1
1385 6 1000 3834.6
1385 7 1000 3992.4
1385 8 1000 3916.8
1385 9 1000 3999.2
1385 10 1000 3931.2
1410 0 1000 4018.2
1410 1 1000 4132.0
1410 2 1000 3956.6
1410 3 1000 3921.2
1410 4 1000 3964.8
1410 5 1000 3893.2
1410 6 1000 4734.8
1410 7 1000 3909.0
1410 8 1000 3949.2
1410 9 1000 4018.7
1410 10 1000 3887.8
1435 0 1000 3941.8
1435 1 1000 4221.4
1435 2 1000 4050.6
1435 3 1000 3931.7
1435 4 1000 5852.5
1435 5 1000 3947.7
1435 6 1000 3989.6
1435 7 1000 3916.3
1435 8 1000 4070.9
1435 9 1000 4006.4
1435 10 1000 3987.9
1460 0 1000 3970.8
1460 1 1000 3906.5
1460 2 1000 4118.2
1460 3 1000 3863.0
1460 4 1000 3908.9
1460 5 1000 6069.0
1460 6 1000 3912.5
1460 7 1000 3911.3
1460 8 1000 4293.1
1460 9 1000 3890.9
1460 10 1000 3925.8
1485 0 1000 3908.3
1485 1 1000 3980.5
1485 2 1000 4012.3
1485 3 1000 4034.5
1485 4 1000 4224.6
1485 5 1000 3994.7
1485 6 1000 3991.4
1485 7 1000 3906.8
1485 8 1000 4015.6
1485 9 1000 3950.5
1485 10 1000 4832.3
1510 0 1000 3859.8
1510 1 1000 4007.2
1510 2 1000 3880.6
1510 3 1000 3911.0
1510 4 1000 4044.6
1510 5 1000 3839.1
1510 6 1000 4012.3
1510 7 1000 3893.5
1510 8 1000 4003.2
1510 9 1000 4030.8
1510 10 1000 3955.9
1535 0 1000 3885.5
1535 1 1000 3888.0
1535 2 1000 4837.0
1535 3 1000 3890.6
1535 4 1000 3903.1
1535 5 1000 5049.2
1535 6 1000 3941.8
1535 7 1000 3904.7
1535 8 1000 3902.1
1535 9 1000 3845.7
1535 10 1000 3889.4
1560 0 1000 3893.9
1560 1 1000 4006.6
1560 2 1000 3921.8
1560 3 1000 3962.4
1560 4 1000 3942.7
1560 5 1000 4070.2
1560 6 1000 4040.9
1560 7 1000 3974.0
1560 8 1000 3999.2
1560 9 1000 3950.8
1560 10 1000 3907.8
1585 0 1000 4066.1
1585 1 1000 3902.0
1585 2 1000 3948.4
1585 3 1000 3905.3
1585 4 1000 3941.5
1585 5 1000 4014.3
1585 6 1000 3913.8
1585 7 1000 3938.6
1585 8 1000 3938.1
1585 9 1000 3973.1
1585 10 1000 3934.3
1610 0 1000 3968.4
1610 1 1000 4081.4
1610 2 1000 4006.7
1610 3 1000 4017.8
1610 4 1000 4064.7
1610 5 1000 4035.5
1610 6 1000 4175.8
1610 7 1000 3956.4
1610 8 1000 3989.8
1610 9 1000 3982.4
1610 10 1000 4031.4
1635 0 1000 3941.7
1635 1 1000 4413.7
1635 2 1000 4156.8
1635 3 1000 4026.5
1635 4 1000 4553.4
1635 5 1000 3951.1
1635 6 1000 4064.2
1635 7 1000 4823.1
1635 8 1000 3975.4
1635 9 1000 4088.6
1635 10 1000 4217.4
1660 0 1000 3954.8
1660 1 1000 4003.4
1660 2 1000 4053.4
1660 3 1000 4080.6
1660 4 1000 4013.2
1660 5 1000 4002.2
1660 6 1000 3995.1
1660 7 1000 3931.4
1660 8 1000 3917.5
1660 9 1000 4043.0
1660 10 1000 4144.1
1685 0 1000 3973.6
1685 1 1000 3917.0
1685 2 1000 3983.3
1685 3 1000 4078.0
1685 4 1000 4104.9
1685 5 1000 4145.6
1685 6 1000 3956.0
1685 7 1000 3958.6
1685 8 1000 3967.7
1685 9 1000 3902.4
1685 10 1000 4030.4
1710 0 1000 3918.7
1710 1 1000 4800.0
1710 2 1000 4030.9
1710 3 1000 4017.3
1710 4 1000 4880.1
1710 5 1000 3923.8
1710 6 1000 3949.8
1710 7 1000 4079.4
1710 8 1000 4016.5
1710 9 1000 4079.9
1710 10 1000 3911.3
1735 0 1000 3901.0
1735 1 1000 3945.1
1735 2 1000 3970.6
1735 3 1000 3981.6
1735 4 1000 4166.8
1735 5 1000 4098.0
1735 6 1000 4032.9
1735 7 1000 4021.4
1735 8 1000 4840.6
1735 9 1000 4017.6
1735 10 1000 4371.6
1760 0 1000 3964.6
1760 1 1000 4102.1
1760 2 1000 4333.6
1760 3 1000 3841.9
1760 4 1000 3879.9
1760 5 1000 3912.0
1760 6 1000 3830.6
1760 7 1000 3795.2
1760 8 1000 3825.6
1760 9 1000 3902.6
1760 10 1000 3882.2
1785 0 1000 3865.8
1785 1 1000 12628.3
1785 2 1000 3876.8
1785 3 1000 3882.1
1785 4 1000 3870.2
1785 5 1000 3899.6
1785 6 1000 3896.8
1785 7 1000 3844.1
1785 8 1000 3933.5
1785 9 1000 3882.7
1785 10 1000 3859.1
1810 0 1000 3822.3
1810 1 1000 3922.5
1810 2 1000 3844.3
1810 3 1000 3797.5
1810 4 1000 3900.3
1810 5 1000 3946.5
1810 6 1000 3921.5
1810 7 1000 3828.2
1810 8 1000 3892.6
1810 9 1000 3933.5
1810 10 1000 3843.0
1835 0 1000 3789.5
1835 1 1000 3856.8
1835 2 1000 4002.1
1835 3 1000 3928.8
1835 4 1000 3937.9
1835 5 1000 4058.9
1835 6 1000 3931.2
1835 7 1000 4949.8
1835 8 1000 3982.8
1835 9 1000 4055.2
1835 10 1000 3878.6
1860 0 1000 3950.4
1860 1 1000 3994.5
1860 2 1000 3966.3
1860 3 1000 5073.0
1860 4 1000 4268.6
1860 5 1000 3930.2
1860 6 1000 3980.9
1860 7 1000 4064.9
1860 8 1000 3993.3
1860 9 1000 4205.0
1860 10 1000 4983.7
1885 0 1000 4471.0
1885 1 1000 4033.4
1885 2 1000 4141.2
1885 3 1000 4024.2
1885 4 1000 4136.7
1885 5 1000 4036.4
1885 6 1000 4688.8
1885 7 1000 4030.0
1885 8 1000 3923.5
1885 9 1000 3878.3
1885 10 1000 3872.0
1910 0 1000 4362.0
1910 1 1000 3986.1
1910 2 1000 3841.3
1910 3 1000 4730.2
1910 4 1000 3960.9
1910 5 1000 4078.3
1910 6 1000 3948.2
1910 7 1000 4185.1
1910 8 1000 3902.4
1910 9 1000 4013.1
1910 10 1000 4092.8
1935 0 1000 14666.9
1935 1 1000 6154.7
1935 2 1000 4459.0
1935 3 1000 4539.9
1935 4 1000 3999.4
1935 5 1000 3890.0
1935 6 1000 4992.8
1935 7 1000 19264.8
1935 8 1000 3930.4
1935 9 1000 3989.9
1935 10 1000 3984.6
1960 0 1000 4491.8
1960 1 1000 3874.8
1960 2 1000 9151.4
1960 3 1000 4906.6
1960 4 1000 3965.2
1960 5 1000 4494.5
1960 6 1000 5017.4
1960 7 1000 3926.0
1960 8 1000 4301.4
1960 9 1000 3981.5
1960 10 1000 3983.0
1985 0 1000 3923.6
1985 1 1000 4110.3
1985 2 1000 4043.6
1985 3 1000 4272.0
1985 4 1000 3956.6
1985 5 1000 3894.5
1985 6 1000 3991.2
1985 7 1000 3913.3
1985 8 1000 4000.4
1985 9 1000 4024.0
1985 10 1000 3954.8
2010 0 1000 3861.0
2010 1 1000 3995.9
2010 2 1000 3956.9
2010 3 1000 3872.6
2010 4 1000 3963.3
2010 5 1000 4214.3
2010 6 1000 3958.4
2010 7 1000 4003.7
2010 8 1000 4241.2
2010 9 1000 4059.3
2010 10 1000 4033.0
10 0 10000 6539.1
10 1 10000 9160.6
10 2 10000 8852.4
10 3 10000 11450.8
10 4 10000 16733.5
10 5 10000 31401.3
10 6 10000 54289.3
10 7 10000 105325.2
10 8 10000 205206.4
10 9 10000 357186.4
10 10 10000 676582.6
35 0 10000 5373.3
35 1 10000 9700.5

35 2 10000 6724.3
35 3 10000 181280.9
35 4 10000 17437.1
35 5 10000 30134.7
35 6 10000 55819.6
35 7 10000 108198.5
35 8 10000 197834.8
35 9 10000 359736.8
35 10 10000 360652.3
60 0 10000 6248.1
60 1 10000 5070.3
60 2 10000 7482.4
60 3 10000 8389.7
60 4 10000 15002.3
60 5 10000 30776.9
60 6 10000 56582.4
60 7 10000 107395.4
60 8 10000 182049.1
60 9 10000 202505.2
60 10 10000 191113.4
85 0 10000 4719.6
85 1 10000 4525.0
85 2 10000 5463.9
85 3 10000 39045.4
85 4 10000 15383.8
85 5 10000 30676.1
85 6 10000 56381.6
85 7 10000 98273.2
85 8 10000 108299.6
85 9 10000 108169.8
85 10 10000 109383.2
110 0 10000 4787.5
110 1 10000 4463.0
110 2 10000 5643.4
110 3 10000 8202.8
110 4 10000 14078.3
110 5 10000 30184.1
110 6 10000 58103.3
110 7 10000 105829.5
110 8 10000 105559.0
110 9 10000 104934.1
110 10 10000 103702.8
135 0 10000 4909.6
135 1 10000 4726.9
135 2 10000 5321.6
135 3 10000 7971.9
135 4 10000 15182.1
135 5 10000 30498.0
135 6 10000 56005.9
135 7 10000 99681.5
135 8 10000 104701.4
135 9 10000 101606.4
135 10 10000 106410.0
160 0 10000 5230.1
160 1 10000 4575.5
160 2 10000 4941.7
160 3 10000 8182.4
160 4 10000 15289.3
160 5 10000 30474.3
160 6 10000 56343.4
160 7 10000 54890.8
160 8 10000 57721.3
160 9 10000 55084.5
160 10 10000 55308.2
185 0 10000 5265.7
185 1 10000 66240.1
185 2 10000 9285.3
185 3 10000 8614.5
185 4 10000 19553.0
185 5 10000 34544.5
185 6 10000 58722.4
185 7 10000 58793.6
185 8 10000 86963.0
185 9 10000 84258.6
185 10 10000 60577.8
210 0 10000 6070.6
210 1 10000 4927.2
210 2 10000 5709.9
210 3 10000 33801.5
210 4 10000 14898.0
210 5 10000 32534.1
210 6 10000 69542.9
210 7 10000 61012.5
210 8 10000 59260.9
210 9 10000 59876.3
210 10 10000 58411.0
235 0 10000 5340.2
235 1 10000 4944.0
235 2 10000 5849.9
235 3 10000 8387.5
235 4 10000 14810.3
235 5 10000 29507.3
235 6 10000 57055.1
235 7 10000 57642.7
235 8 10000 56472.3
235 9 10000 58640.2
235 10 10000 56303.9
260 0 10000 5562.6
260 1 10000 4897.4
260 2 10000 5238.4
260 3 10000 8858.1
260 4 10000 15921.5
260 5 10000 31482.2
260 6 10000 56972.2
260 7 10000 58403.6
260 8 10000 57061.2
260 9 10000 56024.3
260 10 10000 60426.7
285 0 10000 5884.1
285 1 10000 4842.8
285 2 10000 4769.8
285 3 10000 8598.2
285 4 10000 14946.2
285 5 10000 101200.2
285 6 10000 55348.5
285 7 10000 57223.1
285 8 10000 63660.6
285 9 10000 59570.9
285 10 10000 57760.4
310 0 10000 5750.3
310 1 10000 5545.0
310 2 10000 5459.9
310 3 10000 8741.7
310 4 10000 17152.6
310 5 10000 32306.8
310 6 10000 60164.2
310 7 10000 59294.9
310 8 10000 64351.1
310 9 10000 60443.1
310 10 10000 59760.0
335 0 10000 7175.1
335 1 10000 5490.3
335 2 10000 9732.5
335 3 10000 9954.7
335 4 10000 19494.1
335 5 10000 32077.3
335 6 10000 28415.4
335 7 10000 28369.6
335 8 10000 31125.0
335 9 10000 29440.2
335 10 10000 28151.1
360 0 10000 6530.4
360 1 10000 6038.9
360 2 10000 6341.0
360 3 10000 10237.0
360 4 10000 17587.5
360 5 10000 34309.7
360 6 10000 32149.8
360 7 10000 30661.3
360 8 10000 30548.4
360 9 10000 30916.7
360 10 10000 29955.1
385 0 10000 6785.7
385 1 10000 5429.1
385 2 10000 5931.9
385 3 10000 9790.3
385 4 10000 16149.9
385 5 10000 31289.1
385 6 10000 30459.2
385 7 10000 28655.5
385 8 10000 28674.1
385 9 10000 29267.1
385 10 10000 37573.0
410 0 10000 6502.0
410 1 10000 5627.9
410 2 10000 6025.5
410 3 10000 12019.9
410 4 10000 16934.3
410 5 10000 29299.2
410 6 10000 30813.8
410 7 10000 36081.1
410 8 10000 30867.2
410 9 10000 29479.3
410 10 10000 30838.3
435 0 10000 6960.6
435 1 10000 5866.4
435 2 10000 5331.0
435 3 10000 8492.5
435 4 10000 17868.1
435 5 10000 31201.1
435 6 10000 31799.5
435 7 10000 31627.7
435 8 10000 29513.1
435 9 10000 30472.1
435 10 10000 36513.0
460 0 10000 8038.0
460 1 10000 6273.0
460 2 10000 6626.4
460 3 10000 10579.2
460 4 10000 16093.7
460 5 10000 30859.1
460 6 10000 29033.4
460 7 10000 35943.4
460 8 10000 31617.7
460 9 10000 30352.6
460 10 10000 31232.9
485 0 10000 7395.8
485 1 10000 6028.0
485 2 10000 5691.7
485 3 10000 9321.3
485 4 10000 17512.0
485 5 10000 31715.6
485 6 10000 32127.0
485 7 10000 30184.0
485 8 10000 30576.0
485 9 10000 29219.7
485 10 10000 28438.9
510 0 10000 6451.4
510 1 10000 5431.8
510 2 10000 7099.5
510 3 10000 8706.7
510 4 10000 17000.2
510 5 10000 29654.3
510 6 10000 28607.5
510 7 10000 30883.9
510 8 10000 30352.3
510 9 10000 29640.7
510 10 10000 29582.6
535 0 10000 6513.2
535 1 10000 5433.2
535 2 10000 6095.6
535 3 10000 9514.8
