split_threshold max_recursion_depth n time
610 1 1000 4664.0
610 2 1000 3430.8
610 3 1000 3475.9
610 4 1000 7730.2
610 5 1000 3373.8
610 6 1000 3434.3
610 7 1000 3444.9
610 8 1000 3419.3
610 9 1000 3468.2
610 10 1000 3393.8
635 0 1000 3332.6
635 1 1000 3472.4
635 2 1000 3599.1
635 3 1000 3458.3
635 4 1000 3495.7
635 5 1000 3449.1
635 6 1000 3385.9
635 7 1000 3466.9
635 8 1000 3405.5
635 9 1000 3509.4
635 10 1000 3481.5
660 0 1000 3453.2
660 1 1000 3374.9
660 2 1000 3412.7
660 3 1000 3808.5
660 4 1000 3482.6
660 5 1000 3503.0
660 6 1000 3495.5
660 7 1000 3514.2
660 8 1000 3493.0
660 9 1000 3503.8
660 10 1000 3474.3
685 0 1000 3484.1
685 1 1000 4333.3
685 2 1000 3456.4
685 3 1000 4592.7
685 4 1000 3525.6
685 5 1000 3466.4
685 6 1000 3396.5
685 7 1000 3511.1
685 8 1000 3489.2
685 9 1000 3503.8
685 10 1000 3513.8
710 0 1000 3494.7
710 1 1000 3432.6
710 2 1000 3482.2
710 3 1000 3896.2
710 4 1000 3439.7
710 5 1000 3547.9
710 6 1000 4442.2
710 7 1000 3534.1
710 8 1000 3446.1
710 9 1000 3552.8
710 10 1000 3407.1
735 0 1000 4450.6
735 1 1000 3706.8
735 2 1000 3526.6
735 3 1000 3409.8
735 4 1000 3573.8
735 5 1000 3506.3
735 6 1000 3544.8
735 7 1000 3490.7
735 8 1000 3508.7
735 9 1000 3387.9
735 10 1000 3508.7
760 0 1000 3622.2
760 1 1000 3482.7
760 2 1000 3491.4
760 3 1000 3416.6
760 4 1000 3542.0
760 5 1000 3463.2
760 6 1000 3466.0
760 7 1000 3512.6
760 8 1000 3455.3
760 9 1000 3417.3
760 10 1000 3417.1
785 0 1000 3485.4
785 1 1000 3504.4
785 2 1000 3520.3
785 3 1000 3561.9
785 4 1000 3486.2
785 5 1000 3480.9
